from,to,hundredth,thousandth
5325,2305,0,0
5325,2306,0,0
5325,2307,0,0
5325,2308,0,0
5325,2309,0,0
5325,2310,0,0
5325,2311,0,0
5325,2312,0,0
5325,2327,0,0
5325,3101,1,0
5325,3201,1,0
5325,3202,1,0
5325,3203,0,0
5325,3204,0,0
5325,3205,3,0
5325,3206,0,0
5325,3207,1,0
5325,3208,0,0
5325,3209,0,0
5325,3210,1,0
5325,3211,0,0
5325,3212,1,0
5325,3213,0,0
5325,3301,1,0
5325,3302,0,0
5325,3303,0,0
5325,3304,0,0
5325,3305,0,0
5325,3306,3,0
5325,3307,0,0
5325,3308,0,0
5325,3309,0,0
5325,3310,3,0
5325,3311,0,0
5325,3401,1,0
5325,3402,0,0
5325,3403,0,0
5325,3404,0,0
5325,3405,4,0
5325,3406,0,0
5325,3407,0,0
5325,3408,3,0
5325,3410,0,0
5325,3411,0,0
5325,3412,0,0
5325,3413,0,0
5325,3415,0,0
5325,3416,0,0
5325,3417,0,0
5325,3418,0,0
5325,3501,3,0
5325,3502,0,0
5325,3503,1,0
5325,3504,1,0
5325,3505,0,0
5325,3506,0,0
5325,3507,1,0
5325,3508,0,0
5325,3509,0,0
5325,3601,3,0
5325,3602,0,0
5325,3603,0,0
5325,3604,0,0
5325,3605,0,0
5325,3606,0,0
5325,3607,1,0
5325,3608,7,1
5325,3609,1,0
5325,3610,0,0
5325,3611,3,0
5325,3701,3,0
5325,3702,0,0
5325,3703,0,0
5325,3704,0,0
5325,3705,0,0
5325,3706,1,0
5325,3707,0,0
5325,3708,1,0
5325,3709,1,0
5325,3710,0,0
5325,3711,0,0
5325,3713,0,0
5325,3714,0,0
5325,3715,0,0
5325,3716,0,0
5325,3717,0,0
5325,4101,1,0
5325,4102,1,0
5325,4103,1,0
5325,4104,0,0
5325,4105,0,0
5325,4106,0,0
5325,4107,0,0
5325,4108,0,0
5325,4109,0,0
5325,4110,0,0
5325,4111,0,0
5325,4112,0,0
5325,4113,3,0
5325,4114,1,0
5325,4115,1,0
5325,4116,2,0
5325,4117,0,0
5325,4201,1,0
5325,4202,0,0
5325,4203,1,0
5325,4205,1,0
5325,4206,0,0
5325,4207,0,0
5325,4208,0,0
5325,4209,3,0
5325,4210,2,0
5325,4211,0,0
5325,4212,0,0
5325,4213,0,0
5325,4228,0,0
5325,4290,0,0
5325,4301,0,0
5325,4302,3,0
5325,4303,3,0
5325,4304,2,0
5325,4305,7,1
5325,4306,0,0
5325,4307,1,0
5325,4308,0,0
5325,4309,0,0
5325,4310,0,0
5325,4311,3,0
5325,4312,0,0
5325,4313,3,0
5325,4331,0,0
5325,4401,1,0
5325,4402,0,0
5325,4403,0,0
5325,4404,0,0
5325,4405,0,0
5325,4406,0,0
5325,4407,0,0
5325,4408,0,0
5325,4409,1,0
5325,4412,0,0
5325,4413,0,0
5325,4414,0,0
5325,4415,0,0
5325,4416,0,0
5325,4417,0,0
5325,4418,0,0
5325,4419,0,0
5325,4420,0,0
5325,4451,0,0
5325,4452,0,0
5325,4453,0,0
5325,4501,5,0
5325,4502,0,0
5325,4503,0,0
5325,4504,2,0
5325,4505,0,0
5325,4506,0,0
5325,4507,1,0
5325,4508,0,0
5325,4509,3,0
5325,4510,1,0
5325,4511,0,0
5325,4512,2,0
5325,4513,3,0
5325,4514,1,0
5325,4601,1,0
5325,4602,0,0
5325,4690,0,0
5325,5000,71,7
5325,5101,6,1
5325,5103,14,1
5325,5104,3,0
5325,5105,10,1
5325,5106,0,0
5325,5107,1,0
5325,5108,1,0
5325,5109,6,1
5325,5110,10,1
5325,5111,0,0
5325,5113,2,0
5325,5114,1,0
5325,5115,5,1
5325,5116,13,1
5325,5117,1,0
5325,5118,0,0
5325,5119,1,0
5325,5120,6,1
5325,5132,0,0
5325,5133,0,0
5325,5134,1,0
5325,5201,7,1
5325,5202,23,2
5325,5203,4,0
5325,5204,7,1
5325,5205,26,3
5325,5206,2,0
5325,5223,9,1
5325,5226,1,0
5325,5227,4,0
5325,5301,67,7
5325,5303,76,8
5325,5304,18,2
5325,5305,1,0
5325,5306,29,3
5325,5307,3,0
5325,5308,9,1
5325,5309,3,0
5325,5323,7,1
5325,5325,22946,2295
5325,5326,88,9
5325,5328,2,0
5325,5329,5,1
5325,5331,1,0
5325,5333,0,0
5325,5334,1,0
5325,5401,0,0
5325,5402,0,0
5325,5403,0,0
5325,5404,1,0
5325,5405,0,0
5325,5406,0,0
5325,5425,0,0
5325,6101,0,0
5325,6102,0,0
5325,6103,0,0
5325,6104,0,0
5325,6105,0,0
5325,6106,0,0
5325,6107,0,0
5325,6108,0,0
5325,6109,0,0
5325,6110,0,0
5325,6201,0,0
5325,6202,0,0
5325,6203,0,0
5325,6204,0,0
5325,6205,0,0
5325,6206,0,0
5325,6207,0,0
5325,6208,0,0
5325,6209,1,0
5325,6210,1,0
5325,6211,0,0
5325,6212,0,0
5325,6229,0,0
5325,6230,0,0
5325,6301,0,0
5325,6302,1,0
5325,6322,0,0
5325,6323,0,0
5325,6325,0,0
5325,6326,0,0
5325,6327,0,0
5325,6328,0,0
5325,6401,0,0
5325,6402,0,0
5325,6403,0,0
5325,6404,0,0
5325,6405,0,0
5325,6501,0,0
5325,6502,0,0
5325,6504,0,0
5325,6505,0,0
5325,6523,0,0
5325,6527,0,0
5325,6528,0,0
5325,6529,0,0
5325,6530,0,0
5325,6531,0,0
5325,6532,0,0
5325,6540,0,0
5325,6542,0,0
5325,6543,0,0
5325,6590,0,0
5326,90,4,0
5326,1101,0,0
5326,1201,0,0
5326,1301,0,0
5326,1302,0,0
5326,1303,0,0
5326,1304,0,0
5326,1305,0,0
5326,1306,0,0
5326,1307,0,0
5326,1308,0,0
5326,1309,0,0
5326,1310,0,0
5326,1311,0,0
5326,1401,0,0
5326,1402,0,0
5326,1403,0,0
5326,1404,0,0
5326,1405,1,0
5326,1406,0,0
5326,1407,0,0
5326,1408,0,0
5326,1409,0,0
5326,1410,0,0
5326,1411,0,0
5326,1501,0,0
5326,1502,0,0
5326,1503,0,0
5326,1504,0,0
5326,1505,0,0
5326,1506,0,0
5326,1507,0,0
5326,1508,0,0
5326,1509,0,0
5326,1522,0,0
5326,1525,0,0
5326,1529,0,0
5326,2101,0,0
5326,2102,0,0
5326,2103,0,0
5326,2104,0,0
5326,2105,0,0
5326,2106,0,0
5326,2107,0,0
5326,2108,0,0
5326,2109,0,0
5326,2110,0,0
5326,2111,0,0
5326,2112,0,0
5326,2113,0,0
5326,2114,0,0
5326,2201,0,0
5326,2202,0,0
5326,2203,0,0
5326,2204,0,0
5326,2205,0,0
5326,2206,0,0
5326,2207,0,0
5326,2208,0,0
5326,2224,0,0
5326,2301,0,0
5326,2302,0,0
5326,2303,0,0
5326,2304,0,0
5326,2305,0,0
5326,2306,0,0
5326,2307,0,0
5326,2308,0,0
5326,2309,0,0
5326,2310,0,0
5326,2311,0,0
5326,2312,0,0
5326,2327,0,0
5326,3101,0,0
5326,3201,0,0
5326,3202,0,0
5326,3203,0,0
5326,3204,0,0
5326,3205,1,0
5326,3206,1,0
5326,3207,0,0
5326,3208,0,0
5326,3209,0,0
5326,3210,0,0
5326,3211,0,0
5326,3212,0,0
5326,3213,0,0
5326,3301,1,0
5326,3302,0,0
5326,3303,3,0
5326,3304,0,0
5326,3305,3,0
5326,3306,0,0
5326,3307,7,1
5326,3308,0,0
5326,3309,0,0
5326,3310,3,0
5326,3311,7,1
5326,3401,0,0
5326,3402,0,0
5326,3403,0,0
5326,3404,1,0
5326,3405,0,0
5326,3406,0,0
5326,3407,0,0
5326,3408,0,0
5326,3410,0,0
5326,3411,0,0
5326,3412,0,0
5326,3413,0,0
5326,3415,0,0
5326,3416,0,0
5326,3417,0,0
5326,3418,0,0
5326,3501,0,0
5326,3502,0,0
5326,3503,8,1
5326,3504,0,0
5326,3505,0,0
5326,3506,0,0
5326,3507,0,0
5326,3508,0,0
5326,3509,0,0
5326,3601,0,0
5326,3602,0,0
5326,3603,0,0
5326,3604,0,0
5326,3605,0,0
5326,3606,0,0
5326,3607,0,0
5326,3608,3,0
5326,3609,0,0
5326,3610,0,0
5326,3611,0,0
5326,3701,0,0
5326,3702,0,0
5326,3703,0,0
5326,3704,0,0
5326,3705,0,0
5326,3706,1,0
5326,3707,0,0
5326,3708,0,0
5326,3709,0,0
5326,3710,0,0
5326,3711,0,0
5326,3713,0,0
5326,3714,0,0
5326,3715,0,0
5326,3716,0,0
5326,3717,0,0
5326,4101,5,1
5326,4102,0,0
5326,4103,1,0
5326,4104,0,0
5326,4105,0,0
5326,4106,0,0
5326,4107,0,0
5326,4108,0,0
5326,4109,0,0
5326,4110,0,0
5326,4111,0,0
5326,4112,0,0
5326,4113,0,0
5326,4114,0,0
5326,4115,0,0
5326,4116,1,0
5326,4117,1,0
5326,4201,0,0
5326,4202,0,0
5326,4203,0,0
5326,4205,0,0
5326,4206,0,0
5326,4207,0,0
5326,4208,0,0
5326,4209,3,0
5326,4210,8,1
5326,4211,0,0
5326,4212,3,0
5326,4213,0,0
5326,4228,0,0
5326,4290,0,0
5326,4301,3,0
5326,4302,1,0
5326,4303,3,0
5326,4304,0,0
5326,4305,27,3
5326,4306,1,0
5326,4307,0,0
5326,4308,0,0
5326,4309,0,0
5326,4310,3,0
5326,4311,3,0
5326,4312,0,0
5326,4313,3,0
5326,4331,1,0
5326,4401,4,0
5326,4402,0,0
5326,4403,0,0
5326,4404,0,0
5326,4405,0,0
5326,4406,0,0
5326,4407,0,0
5326,4408,7,1
5326,4409,12,1
5326,4412,0,0
5326,4413,0,0
5326,4414,0,0
5326,4415,0,0
5326,4416,0,0
5326,4417,0,0
5326,4418,0,0
5326,4419,0,0
5326,4420,1,0
5326,4451,0,0
5326,4452,0,0
5326,4453,0,0
5326,4501,3,0
5326,4502,0,0
5326,4503,3,0
5326,4504,0,0
5326,4505,0,0
5326,4506,0,0
5326,4507,0,0
5326,4508,0,0
5326,4509,9,1
5326,4510,29,3
5326,4511,0,0
5326,4512,0,0
5326,4513,0,0
5326,4514,0,0
5326,4601,0,0
5326,4602,0,0
5326,4690,1,0
5326,5000,24,2
5326,5101,5,1
5326,5103,21,2
5326,5104,0,0
5326,5105,21,2
5326,5106,3,0
5326,5107,1,0
5326,5108,1,0
5326,5109,7,1
5326,5110,11,1
5326,5111,4,0
5326,5113,0,0
5326,5114,4,0
5326,5115,0,0
5326,5116,5,1
5326,5117,1,0
5326,5118,0,0
5326,5119,0,0
5326,5120,1,0
5326,5132,0,0
5326,5133,0,0
5326,5134,1,0
5326,5201,0,0
5326,5202,4,0
5326,5203,0,0
5326,5204,1,0
5326,5205,21,2
5326,5206,1,0
5326,5223,3,0
5326,5226,1,0
5326,5227,0,0
5326,5301,25,3
5326,5303,16,2
5326,5304,4,0
5326,5305,5,1
5326,5306,17,2
5326,5307,0,0
5326,5308,1,0
5326,5309,1,0
5326,5323,1,0
5326,5325,37,4
5326,5326,37543,3754
5326,5328,1,0
5326,5329,7,1
5326,5331,0,0
5326,5333,0,0
5326,5334,0,0
5326,5401,0,0
5326,5402,0,0
5326,5403,0,0
5326,5404,0,0
5326,5405,0,0
5326,5406,0,0
5326,5425,0,0
5326,6101,1,0
5326,6102,0,0
5326,6103,0,0
5326,6104,0,0
5326,6105,1,0
5326,6106,0,0
5326,6107,0,0
5326,6108,0,0
5326,6109,0,0
5326,6110,0,0
5326,6201,0,0
5326,6202,0,0
5326,6203,0,0
5326,6204,0,0
5326,6205,0,0
5326,6206,0,0
5326,6207,0,0
5326,6208,0,0
5326,6209,0,0
5326,6210,0,0
5326,6211,0,0
5326,6212,0,0
5326,6229,0,0
5326,6230,0,0
5326,6301,0,0
5326,6302,0,0
5326,6322,0,0
5326,6323,0,0
5326,6325,0,0
5326,6326,0,0
5326,6327,0,0
5326,6328,0,0
5326,6401,0,0
5326,6402,0,0
5326,6403,0,0
5326,6404,0,0
5326,6405,0,0
5326,6501,0,0
5326,6502,0,0
5326,6504,0,0
5326,6505,0,0
5326,6523,0,0
5326,6527,0,0
5326,6528,0,0
5326,6529,0,0
5326,6530,0,0
5326,6531,0,0
5326,6532,0,0
5326,6540,0,0
5326,6542,0,0
5326,6543,0,0
5326,6590,0,0
5328,90,18,2
5328,1101,0,0
5328,1201,0,0
5328,1301,0,0
5328,1302,0,0
5328,1303,0,0
5328,1304,0,0
5328,1305,0,0
5328,1306,0,0
5328,1307,0,0
5328,1308,0,0
5328,1309,0,0
5328,1310,0,0
5328,1311,0,0
5328,1401,0,0
5328,1402,0,0
5328,1403,0,0
5328,1404,0,0
5328,1405,0,0
5328,1406,0,0
5328,1407,3,0
5328,1408,0,0
5328,1409,0,0
5328,1410,0,0
5328,1411,0,0
5328,1501,0,0
5328,1502,0,0
5328,1503,0,0
5328,1504,0,0
5328,1505,0,0
5328,1506,0,0
5328,1507,0,0
5328,1508,0,0
5328,1509,0,0
5328,1522,0,0
5328,1525,0,0
5328,1529,0,0
5328,2101,0,0
5328,2102,0,0
5328,2103,0,0
5328,2104,0,0
5328,2105,0,0
5328,2106,0,0
5328,2107,0,0
5328,2108,0,0
5328,2109,0,0
5328,2110,0,0
5328,2111,0,0
5328,2112,0,0
5328,2113,0,0
5328,2114,0,0
5328,2201,0,0
5328,2202,0,0
5328,2203,0,0
5328,2204,0,0
5328,2205,0,0
5328,2206,0,0
5328,2207,0,0
5328,2208,0,0
5328,2224,0,0
5328,2301,0,0
5328,2302,0,0
5328,2303,0,0
5328,2304,0,0
5328,2305,0,0
5328,2306,0,0
5328,2307,0,0
5328,2308,0,0
5328,2309,0,0
5328,2310,0,0
5328,2311,0,0
5328,2312,0,0
5328,2327,0,0
5328,3101,0,0
5328,3201,0,0
5328,3202,0,0
5328,3203,0,0
5328,3204,0,0
5328,3205,0,0
5328,3206,0,0
5328,3207,0,0
5328,3208,0,0
5328,3209,0,0
5328,3210,3,0
5328,3211,0,0
5328,3212,0,0
5328,3213,0,0
5328,3301,3,0
5328,3302,0,0
5328,3303,8,1
5328,3304,0,0
5328,3305,0,0
5328,3306,0,0
5328,3307,5,1
5328,3308,0,0
5328,3309,0,0
5328,3310,8,1
5328,3311,8,1
5328,3401,0,0
5328,3402,0,0
5328,3403,0,0
5328,3404,0,0
5328,3405,0,0
5328,3406,0,0
5328,3407,0,0
5328,3408,3,0
5328,3410,0,0
5328,3411,0,0
5328,3412,0,0
5328,3413,3,0
5328,3415,0,0
5328,3416,0,0
5328,3417,0,0
5328,3418,0,0
5328,3501,0,0
5328,3502,0,0
5328,3503,0,0
5328,3504,0,0
5328,3505,3,0
5328,3506,0,0
5328,3507,0,0
5328,3508,0,0
5328,3509,0,0
5328,3601,0,0
5328,3602,0,0
5328,3603,0,0
5328,3604,0,0
5328,3605,0,0
5328,3606,0,0
5328,3607,0,0
5328,3608,31,3
5328,3609,26,3
5328,3610,0,0
5328,3611,0,0
5328,3701,5,1
5328,3702,0,0
5328,3703,0,0
5328,3704,0,0
5328,3705,0,0
5328,3706,0,0
5328,3707,0,0
5328,3708,0,0
5328,3709,0,0
5328,3710,0,0
5328,3711,0,0
5328,3713,0,0
5328,3714,0,0
5328,3715,0,0
5328,3716,0,0
5328,3717,0,0
5328,4101,0,0
5328,4102,0,0
5328,4103,0,0
5328,4104,0,0
5328,4105,3,0
5328,4106,0,0
5328,4107,0,0
5328,4108,0,0
5328,4109,0,0
5328,4110,5,1
5328,4111,0,0
5328,4112,0,0
5328,4113,18,2
5328,4114,0,0
5328,4115,0,0
5328,4116,0,0
5328,4117,8,1
5328,4201,0,0
5328,4202,0,0
5328,4203,0,0
5328,4205,0,0
5328,4206,0,0
5328,4207,0,0
5328,4208,0,0
5328,4209,8,1
5328,4210,0,0
5328,4211,0,0
5328,4212,0,0
5328,4213,0,0
5328,4228,0,0
5328,4290,0,0
5328,4301,3,0
5328,4302,13,1
5328,4303,5,1
5328,4304,187,19
5328,4305,26,3
5328,4306,0,0
5328,4307,3,0
5328,4308,0,0
5328,4309,0,0
5328,4310,0,0
5328,4311,10,1
5328,4312,0,0
5328,4313,0,0
5328,4331,0,0
5328,4401,0,0
5328,4402,0,0
5328,4403,0,0
5328,4404,0,0
5328,4405,0,0
5328,4406,3,0
5328,4407,0,0
5328,4408,26,3
5328,4409,0,0
5328,4412,0,0
5328,4413,0,0
5328,4414,0,0
5328,4415,0,0
5328,4416,0,0
5328,4417,0,0
5328,4418,0,0
5328,4419,0,0
5328,4420,0,0
5328,4451,0,0
5328,4452,0,0
5328,4453,0,0
5328,4501,0,0
5328,4502,3,0
5328,4503,10,1
5328,4504,0,0
5328,4505,0,0
5328,4506,0,0
5328,4507,0,0
5328,4508,0,0
5328,4509,3,0
5328,4510,5,1
5328,4511,0,0
5328,4512,0,0
5328,4513,0,0
5328,4514,0,0
5328,4601,0,0
5328,4602,0,0
5328,4690,0,0
5328,5000,61,6
5328,5101,18,2
5328,5103,26,3
5328,5104,0,0
5328,5105,31,3
5328,5106,5,1
5328,5107,5,1
5328,5108,0,0
5328,5109,18,2
5328,5110,18,2
5328,5111,5,1
5328,5113,0,0
5328,5114,3,0
5328,5115,69,7
5328,5116,5,1
5328,5117,0,0
5328,5118,3,0
5328,5119,0,0
5328,5120,13,1
5328,5132,0,0
5328,5133,0,0
5328,5134,15,2
5328,5201,3,0
5328,5202,15,2
5328,5203,5,1
5328,5204,0,0
5328,5205,23,2
5328,5206,3,0
5328,5223,3,0
5328,5226,0,0
5328,5227,0,0
5328,5301,26,3
5328,5303,23,2
5328,5304,23,2
5328,5305,20,2
5328,5306,202,20
5328,5307,3,0
5328,5308,828,83
5328,5309,33,3
5328,5323,28,3
5328,5325,158,16
5328,5326,84,8
5328,5328,20957,2096
5328,5329,87,9
5328,5331,5,1
5328,5333,3,0
5328,5334,3,0
5328,5401,0,0
5328,5402,0,0
5328,5403,0,0
5328,5404,0,0
5328,5405,0,0
5328,5406,0,0
5328,5425,0,0
5328,6101,3,0
5328,6102,0,0
5328,6103,0,0
5328,6104,0,0
5328,6105,0,0
5328,6106,0,0
5328,6107,0,0
5328,6108,0,0
5328,6109,3,0
5328,6110,0,0
5328,6201,0,0
5328,6202,0,0
5328,6203,0,0
5328,6204,0,0
5328,6205,0,0
5328,6206,0,0
5328,6207,0,0
5328,6208,0,0
5328,6209,0,0
5328,6210,0,0
5328,6211,0,0
5328,6212,0,0
5328,6229,0,0
5328,6230,0,0
5328,6301,0,0
5328,6302,0,0
5328,6322,0,0
5328,6323,0,0
5328,6325,0,0
5328,6326,0,0
5328,6327,0,0
5328,6328,0,0
5328,6401,0,0
5328,6402,0,0
5328,6403,0,0
5328,6404,0,0
5328,6405,0,0
5328,6501,0,0
5328,6502,0,0
5328,6504,0,0
5328,6505,0,0
5328,6523,0,0
5328,6527,0,0
5328,6528,0,0
5328,6529,0,0
5328,6530,0,0
5328,6531,0,0
5328,6532,0,0
5328,6540,0,0
5328,6542,0,0
5328,6543,0,0
5328,6590,0,0
5329,90,0,0
5329,1101,1,0
5329,1201,0,0
5329,1301,1,0
5329,1302,2,0
5329,1303,0,0
5329,1304,0,0
5329,1305,0,0
5329,1306,1,0
5329,1307,0,0
5329,1308,0,0
5329,1309,0,0
5329,1310,0,0
5329,1311,0,0
5329,1401,0,0
5329,1402,0,0
5329,1403,0,0
5329,1404,0,0
5329,1405,0,0
5329,1406,0,0
5329,1407,1,0
5329,1408,0,0
5329,1409,0,0
5329,1410,0,0
5329,1411,0,0
5329,1501,0,0
5329,1502,0,0
5329,1503,0,0
5329,1504,0,0
5329,1505,0,0
5329,1506,0,0
5329,1507,0,0
5329,1508,0,0
5329,1509,0,0
5329,1522,0,0
5329,1525,0,0
5329,1529,0,0
5329,2101,0,0
5329,2102,0,0
5329,2103,0,0
5329,2104,0,0
5329,2105,0,0
5329,2106,0,0
5329,2107,0,0
5329,2108,0,0
5329,2109,0,0
5329,2110,0,0
5329,2111,0,0
5329,2112,0,0
5329,2113,0,0
5329,2114,0,0
5329,2201,0,0
5329,2202,0,0
5329,2203,0,0
5329,2204,0,0
5329,2205,0,0
5329,2206,0,0
5329,2207,1,0
5329,2208,0,0
5329,2224,0,0
5329,2301,0,0
5329,2302,0,0
5329,2303,0,0
5329,2304,0,0
5329,2305,0,0
5329,2306,0,0
5329,2307,0,0
5329,2308,0,0
5329,2309,0,0
5329,2310,0,0
5329,2311,0,0
5329,2312,0,0
5329,2327,0,0
5329,3101,0,0
5329,3201,0,0
5329,3202,0,0
5329,3203,0,0
5329,3204,0,0
5329,3205,1,0
5329,3206,0,0
5329,3207,0,0
5329,3208,0,0
5329,3209,0,0
5329,3210,0,0
5329,3211,0,0
5329,3212,0,0
5329,3213,0,0
5329,3301,0,0
5329,3302,0,0
5329,3303,1,0
5329,3304,1,0
5329,3305,0,0
5329,3306,1,0
5329,3307,2,0
5329,3308,0,0
5329,3309,0,0
5329,3310,0,0
5329,3311,0,0
5329,3401,0,0
5329,3402,0,0
5329,3403,0,0
5329,3404,0,0
5329,3405,0,0
5329,3406,0,0
5329,3407,0,0
5329,3408,0,0
5329,3410,0,0
5329,3411,0,0
5329,3412,0,0
5329,3413,0,0
5329,3415,1,0
5329,3416,0,0
5329,3417,0,0
5329,3418,0,0
5329,3501,2,0
5329,3502,0,0
5329,3503,2,0
5329,3504,0,0
5329,3505,0,0
5329,3506,0,0
5329,3507,0,0
5329,3508,0,0
5329,3509,1,0
5329,3601,1,0
5329,3602,0,0
5329,3603,0,0
5329,3604,0,0
5329,3605,0,0
5329,3606,0,0
5329,3607,0,0
5329,3608,0,0
5329,3609,0,0
5329,3610,0,0
5329,3611,0,0
5329,3701,0,0
5329,3702,0,0
5329,3703,0,0
5329,3704,0,0
5329,3705,0,0
5329,3706,0,0
5329,3707,1,0
5329,3708,0,0
5329,3709,0,0
5329,3710,0,0
5329,3711,0,0
5329,3713,0,0
5329,3714,0,0
5329,3715,0,0
5329,3716,0,0
5329,3717,0,0
5329,4101,1,0
5329,4102,0,0
5329,4103,0,0
5329,4104,0,0
5329,4105,0,0
5329,4106,0,0
5329,4107,0,0
5329,4108,0,0
5329,4109,0,0
5329,4110,0,0
5329,4111,0,0
5329,4112,0,0
5329,4113,1,0
5329,4114,0,0
5329,4115,0,0
5329,4116,0,0
5329,4117,0,0
5329,4201,0,0
5329,4202,1,0
5329,4203,0,0
5329,4205,1,0
5329,4206,0,0
5329,4207,0,0
5329,4208,1,0
5329,4209,0,0
5329,4210,1,0
5329,4211,0,0
5329,4212,0,0
5329,4213,0,0
5329,4228,0,0
5329,4290,0,0
5329,4301,0,0
5329,4302,0,0
5329,4303,0,0
5329,4304,0,0
5329,4305,6,1
5329,4306,0,0
5329,4307,1,0
5329,4308,0,0
5329,4309,0,0
5329,4310,0,0
5329,4311,0,0
5329,4312,0,0
5329,4313,0,0
5329,4331,0,0
5329,4401,1,0
5329,4402,0,0
5329,4403,0,0
5329,4404,0,0
5329,4405,0,0
5329,4406,0,0
5329,4407,0,0
5329,4408,0,0
5329,4409,0,0
5329,4412,1,0
5329,4413,0,0
5329,4414,0,0
5329,4415,0,0
5329,4416,0,0
5329,4417,0,0
5329,4418,0,0
5329,4419,0,0
5329,4420,0,0
5329,4451,0,0
5329,4452,0,0
5329,4453,0,0
5329,4501,0,0
5329,4502,0,0
5329,4503,1,0
5329,4504,0,0
5329,4505,0,0
5329,4506,0,0
5329,4507,0,0
5329,4508,0,0
5329,4509,1,0
5329,4510,0,0
5329,4511,0,0
5329,4512,0,0
5329,4513,0,0
5329,4514,0,0
5329,4601,0,0
5329,4602,0,0
5329,4690,0,0
5329,5000,10,1
5329,5101,2,0
5329,5103,2,0
5329,5104,2,0
5329,5105,7,1
5329,5106,0,0
5329,5107,0,0
5329,5108,0,0
5329,5109,3,0
5329,5110,2,0
5329,5111,2,0
5329,5113,2,0
5329,5114,2,0
5329,5115,2,0
5329,5116,4,0
5329,5117,1,0
5329,5118,0,0
5329,5119,0,0
5329,5120,3,0
5329,5132,0,0
5329,5133,0,0
5329,5134,1,0
5329,5201,1,0
5329,5202,2,0
5329,5203,2,0
5329,5204,0,0
5329,5205,3,0
5329,5206,0,0
5329,5223,1,0
5329,5226,0,0
5329,5227,0,0
5329,5301,36,4
5329,5303,7,1
5329,5304,5,0
5329,5305,4,0
5329,5306,11,1
5329,5307,11,1
5329,5308,2,0
5329,5309,8,1
5329,5323,13,1
5329,5325,7,1
5329,5326,1,0
5329,5328,1,0
5329,5329,9026,903
5329,5331,3,0
5329,5333,5,0
5329,5334,2,0
5329,5401,1,0
5329,5402,0,0
5329,5403,0,0
5329,5404,0,0
5329,5405,0,0
5329,5406,0,0
5329,5425,0,0
5329,6101,0,0
5329,6102,0,0
5329,6103,1,0
5329,6104,0,0
5329,6105,0,0
5329,6106,0,0
5329,6107,0,0
5329,6108,0,0
5329,6109,0,0
5329,6110,0,0
5329,6201,0,0
5329,6202,0,0
5329,6203,0,0
5329,6204,0,0
5329,6205,0,0
5329,6206,0,0
5329,6207,0,0
5329,6208,0,0
5329,6209,0,0
5329,6210,0,0
5329,6211,0,0
5329,6212,0,0
5329,6229,0,0
5329,6230,0,0
5329,6301,0,0
5329,6302,0,0
5329,6322,0,0
5329,6323,0,0
5329,6325,0,0
5329,6326,0,0
5329,6327,0,0
5329,6328,0,0
5329,6401,0,0
5329,6402,0,0
5329,6403,0,0
5329,6404,0,0
5329,6405,0,0
5329,6501,0,0
5329,6502,0,0
5329,6504,0,0
5329,6505,0,0
5329,6523,0,0
5329,6527,0,0
5329,6528,0,0
5329,6529,0,0
5329,6530,0,0
5329,6531,0,0
5329,6532,0,0
5329,6540,0,0
5329,6542,0,0
5329,6543,0,0
5329,6590,0,0
5331,90,15,2
5331,1101,1,0
5331,1201,0,0
5331,1301,0,0
5331,1302,0,0
5331,1303,0,0
5331,1304,0,0
5331,1305,0,0
5331,1306,0,0
5331,1307,0,0
5331,1308,0,0
5331,1309,0,0
5331,1310,0,0
5331,1311,0,0
5331,1401,0,0
5331,1402,0,0
5331,1403,0,0
5331,1404,0,0
5331,1405,0,0
5331,1406,0,0
5331,1407,0,0
5331,1408,0,0
5331,1409,0,0
5331,1410,1,0
5331,1411,0,0
5331,1501,0,0
5331,1502,0,0
5331,1503,0,0
5331,1504,0,0
5331,1505,0,0
5331,1506,0,0
5331,1507,0,0
5331,1508,0,0
5331,1509,0,0
5331,1522,0,0
5331,1525,0,0
5331,1529,0,0
5331,2101,0,0
5331,2102,3,0
5331,2103,0,0
5331,2104,0,0
5331,2105,0,0
5331,2106,0,0
5331,2107,0,0
5331,2108,0,0
5331,2109,0,0
5331,2110,0,0
5331,2111,0,0
5331,2112,0,0
5331,2113,0,0
5331,2114,0,0
5331,2201,0,0
5331,2202,0,0
5331,2203,0,0
5331,2204,0,0
5331,2205,0,0
5331,2206,0,0
5331,2207,0,0
5331,2208,0,0
5331,2224,0,0
5331,2301,1,0
5331,2302,0,0
5331,2303,0,0
5331,2304,0,0
5331,2305,0,0
5331,2306,0,0
5331,2307,0,0
5331,2308,2,0
5331,2309,0,0
5331,2310,0,0
5331,2311,0,0
5331,2312,0,0
5331,2327,0,0
5331,3101,0,0
5331,3201,0,0
5331,3202,0,0
5331,3203,0,0
5331,3204,0,0
5331,3205,0,0
5331,3206,0,0
5331,3207,0,0
5331,3208,0,0
5331,3209,0,0
5331,3210,0,0
5331,3211,0,0
5331,3212,0,0
5331,3213,0,0
5331,3301,0,0
5331,3302,0,0
5331,3303,1,0
5331,3304,0,0
5331,3305,0,0
5331,3306,0,0
5331,3307,2,0
5331,3308,0,0
5331,3309,0,0
5331,3310,4,0
5331,3311,0,0
5331,3401,0,0
5331,3402,0,0
5331,3403,0,0
5331,3404,0,0
5331,3405,0,0
5331,3406,0,0
5331,3407,0,0
5331,3408,0,0
